CustomerID,gender,age,job,marital,province,city,size,exchange,orderID,Item,period
4673,FEMALE,20대,직장인,MARRIED,충청도,충주시,66,2,30328,Q,33
4674,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,3.7,30329,T,34
4674,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,3.7,30330,T,38
4674,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,3.7,30331,C,83
4674,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,3.7,30332,Q,30
4674,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,3.7,30333,J,64
4675,FEMALE,20대,학생,MARRIED,경기도,포천시,66,3.4,30334,T,33
4675,FEMALE,20대,학생,MARRIED,경기도,포천시,66,3.4,30335,I,97
4675,FEMALE,20대,학생,MARRIED,경기도,포천시,66,3.4,30336,I,95
4675,FEMALE,20대,학생,MARRIED,경기도,포천시,66,3.4,30337,I,107
4675,FEMALE,20대,학생,MARRIED,경기도,포천시,66,3.4,30338,N,96
4676,FEMALE,20대,자영업,MARRIED,서울시,마포구,66,4.4,30339,R,33
4676,FEMALE,20대,자영업,MARRIED,서울시,마포구,66,4.4,30340,L,108
4676,FEMALE,20대,자영업,MARRIED,서울시,마포구,66,4.4,30341,K,43.5
4676,FEMALE,20대,자영업,MARRIED,서울시,마포구,66,4.4,30342,J,54
4676,FEMALE,20대,자영업,MARRIED,서울시,마포구,66,4.4,30343,S,22
4677,FEMALE,30대,직장인,SINGLE,대구시,수성구,55,6.5,30344,O,28
4677,FEMALE,30대,직장인,SINGLE,대구시,수성구,55,6.5,30345,O,25
4677,FEMALE,30대,직장인,SINGLE,대구시,수성구,55,6.5,30346,H,77
4677,FEMALE,30대,직장인,SINGLE,대구시,수성구,55,6.5,30347,M,61
4677,FEMALE,30대,직장인,SINGLE,대구시,수성구,55,6.5,30348,M,53
4677,FEMALE,30대,직장인,SINGLE,대구시,수성구,55,6.5,30349,T,33
4677,FEMALE,30대,직장인,SINGLE,대구시,수성구,55,6.5,30350,B,98
4677,FEMALE,30대,직장인,SINGLE,대구시,수성구,55,6.5,30351,F,38
4678,FEMALE,30대,전문직,SINGLE,서울시,마포구,66,6.1,30352,O,19
4678,FEMALE,30대,전문직,SINGLE,서울시,마포구,66,6.1,30353,N,96
4678,FEMALE,30대,전문직,SINGLE,서울시,마포구,66,6.1,30354,U,27
4678,FEMALE,30대,전문직,SINGLE,서울시,마포구,66,6.1,30355,N,98
4678,FEMALE,30대,전문직,SINGLE,서울시,마포구,66,6.1,30356,U,29
4678,FEMALE,30대,전문직,SINGLE,서울시,마포구,66,6.1,30357,Q,31
4678,FEMALE,30대,전문직,SINGLE,서울시,마포구,66,6.1,30358,U,37
4678,FEMALE,30대,전문직,SINGLE,서울시,마포구,66,6.1,30359,L,99
4679,MALE,40대,직장인,MARRIED,전라도,곡성군,M,0.8,30360,L,91
4679,MALE,40대,직장인,MARRIED,전라도,곡성군,M,0.8,30361,L,98
4679,MALE,40대,직장인,MARRIED,전라도,곡성군,M,0.8,30362,D,63
4679,MALE,40대,직장인,MARRIED,전라도,곡성군,M,0.8,30363,G,79
4679,MALE,40대,직장인,MARRIED,전라도,곡성군,M,0.8,30364,P,33
4679,MALE,40대,직장인,MARRIED,전라도,곡성군,M,0.8,30365,A,99
4679,MALE,40대,직장인,MARRIED,전라도,곡성군,M,0.8,30366,L,92
4680,MALE,50대,전문직,MARRIED,광주시,북구(광주),L,3.3,30367,L,90
4680,MALE,50대,전문직,MARRIED,광주시,북구(광주),L,3.3,30368,L,95
4680,MALE,50대,전문직,MARRIED,광주시,북구(광주),L,3.3,30369,A,95
4680,MALE,50대,전문직,MARRIED,광주시,북구(광주),L,3.3,30370,E,51
4680,MALE,50대,전문직,MARRIED,광주시,북구(광주),L,3.3,30371,O,24
4680,MALE,50대,전문직,MARRIED,광주시,북구(광주),L,3.3,30372,O,33
4680,MALE,50대,전문직,MARRIED,광주시,북구(광주),L,3.3,30373,U,24
4681,FEMALE,20대,직장인,MARRIED,광주시,광산구,55,3.6,30374,M,60
4681,FEMALE,20대,직장인,MARRIED,광주시,광산구,55,3.6,30375,A,99
4681,FEMALE,20대,직장인,MARRIED,광주시,광산구,55,3.6,30376,M,61
4681,FEMALE,20대,직장인,MARRIED,광주시,광산구,55,3.6,30377,M,59
4682,MALE,50대,직장인,MARRIED,경상도,남구(포항시),XL,0.8,30378,C,74
4682,MALE,50대,직장인,MARRIED,경상도,남구(포항시),XL,0.8,30379,O,36
4682,MALE,50대,직장인,MARRIED,경상도,남구(포항시),XL,0.8,30380,O,29
4682,MALE,50대,직장인,MARRIED,경상도,남구(포항시),XL,0.8,30381,N,104
4682,MALE,50대,직장인,MARRIED,경상도,남구(포항시),XL,0.8,30382,D,59
4682,MALE,50대,직장인,MARRIED,경상도,남구(포항시),XL,0.8,30383,P,29
4683,FEMALE,40대,전문직,MARRIED,대구시,수성구,44,4.8,30384,R,29
4683,FEMALE,40대,전문직,MARRIED,대구시,수성구,44,4.8,30385,E,59
4683,FEMALE,40대,전문직,MARRIED,대구시,수성구,44,4.8,30386,B,102
4683,FEMALE,40대,전문직,MARRIED,대구시,수성구,44,4.8,30387,E,58
4683,FEMALE,40대,전문직,MARRIED,대구시,수성구,44,4.8,30388,I,102
4684,FEMALE,40대,직장인,MARRIED,대구시,수성구,66,3.8,30389,R,22
4684,FEMALE,40대,직장인,MARRIED,대구시,수성구,66,3.8,30390,E,58
4684,FEMALE,40대,직장인,MARRIED,대구시,수성구,66,3.8,30391,E,55
4684,FEMALE,40대,직장인,MARRIED,대구시,수성구,66,3.8,30392,R,42
4684,FEMALE,40대,직장인,MARRIED,대구시,수성구,66,3.8,30393,U,29
4685,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,5.6,30394,N,92
4685,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,5.6,30395,O,19
4685,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,5.6,30396,J,54
4685,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,5.6,30397,J,50
4685,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,5.6,30398,O,36
4685,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,5.6,30399,N,94
4685,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,5.6,30400,U,31
4686,MALE,30대,직장인,MARRIED,광주시,광산구,L,0.8,30401,J,59
4686,MALE,30대,직장인,MARRIED,광주시,광산구,L,0.8,30402,J,60
4686,MALE,30대,직장인,MARRIED,광주시,광산구,L,0.8,30403,E,64
4686,MALE,30대,직장인,MARRIED,광주시,광산구,L,0.8,30404,Q,28
4686,MALE,30대,직장인,MARRIED,광주시,광산구,L,0.8,30405,F,39
4686,MALE,30대,직장인,MARRIED,광주시,광산구,L,0.8,30406,B,105
4686,MALE,30대,직장인,MARRIED,광주시,광산구,L,0.8,30407,B,102
4687,FEMALE,20대,자영업,MARRIED,서울시,마포구,55,5,30408,M,65
4687,FEMALE,20대,자영업,MARRIED,서울시,마포구,55,5,30409,K,70
4687,FEMALE,20대,자영업,MARRIED,서울시,마포구,55,5,30410,D,64
4687,FEMALE,20대,자영업,MARRIED,서울시,마포구,55,5,30411,D,59
4687,FEMALE,20대,자영업,MARRIED,서울시,마포구,55,5,30412,G,61
4687,FEMALE,20대,자영업,MARRIED,서울시,마포구,55,5,30413,F,45
4688,FEMALE,50대,직장인,SINGLE,서울시,강남구,66,7.1,30414,U,37
4688,FEMALE,50대,직장인,SINGLE,서울시,강남구,66,7.1,30415,U,31
4688,FEMALE,50대,직장인,SINGLE,서울시,강남구,66,7.1,30416,F,39
4688,FEMALE,50대,직장인,SINGLE,서울시,강남구,66,7.1,30417,F,33
4688,FEMALE,50대,직장인,SINGLE,서울시,강남구,66,7.1,30418,R,25
4688,FEMALE,50대,직장인,SINGLE,서울시,강남구,66,7.1,30419,F,31
4688,FEMALE,50대,직장인,SINGLE,서울시,강남구,66,7.1,30420,P,30
4689,FEMALE,50대,전문직,SINGLE,충청도,충주시,66,6.5,30421,N,94
4689,FEMALE,50대,전문직,SINGLE,충청도,충주시,66,6.5,30422,N,96
4689,FEMALE,50대,전문직,SINGLE,충청도,충주시,66,6.5,30423,C,73
4689,FEMALE,50대,전문직,SINGLE,충청도,충주시,66,6.5,30424,K,70
4689,FEMALE,50대,전문직,SINGLE,충청도,충주시,66,6.5,30425,I,94
4689,FEMALE,50대,전문직,SINGLE,충청도,충주시,66,6.5,30426,U,25
4689,FEMALE,50대,전문직,SINGLE,충청도,충주시,66,6.5,30427,G,71
4690,FEMALE,40대,전문직,MARRIED,서울시,강남구,44,1.3,30428,Q,24
4690,FEMALE,40대,전문직,MARRIED,서울시,강남구,44,1.3,30429,R,26
4690,FEMALE,40대,전문직,MARRIED,서울시,강남구,44,1.3,30430,A,100
4690,FEMALE,40대,전문직,MARRIED,서울시,강남구,44,1.3,30431,Q,36
4690,FEMALE,40대,전문직,MARRIED,서울시,강남구,44,1.3,30432,E,58
4691,MALE,50대,전문직,SINGLE,서울시,강남구,S,4.7,30433,K,75
4691,MALE,50대,전문직,SINGLE,서울시,강남구,S,4.7,30434,S,33
4691,MALE,50대,전문직,SINGLE,서울시,강남구,S,4.7,30435,C,67
4691,MALE,50대,전문직,SINGLE,서울시,강남구,S,4.7,30436,A,98
4691,MALE,50대,전문직,SINGLE,서울시,강남구,S,4.7,30437,S,28
4691,MALE,50대,전문직,SINGLE,서울시,강남구,S,4.7,30438,T,52
4691,MALE,50대,전문직,SINGLE,서울시,강남구,S,4.7,30439,T,45
4691,MALE,50대,전문직,SINGLE,서울시,강남구,S,4.7,30440,S,25
4691,MALE,50대,전문직,SINGLE,서울시,강남구,S,4.7,30441,D,59
4692,MALE,40대,전문직,MARRIED,대구시,수성구,S,0.7,30442,L,109
4692,MALE,40대,전문직,MARRIED,대구시,수성구,S,0.7,30443,J,55
4692,MALE,40대,전문직,MARRIED,대구시,수성구,S,0.7,30444,O,32
4692,MALE,40대,전문직,MARRIED,대구시,수성구,S,0.7,30445,A,95
4692,MALE,40대,전문직,MARRIED,대구시,수성구,S,0.7,30446,K,68
4692,MALE,40대,전문직,MARRIED,대구시,수성구,S,0.7,30447,K,71
4692,MALE,40대,전문직,MARRIED,대구시,수성구,S,0.7,30448,A,98
4692,MALE,40대,전문직,MARRIED,대구시,수성구,S,0.7,30449,C,74
4693,FEMALE,30대,직장인,MARRIED,충청도,충주시,44,5.6,30450,O,23
4693,FEMALE,30대,직장인,MARRIED,충청도,충주시,44,5.6,30451,U,28
4693,FEMALE,30대,직장인,MARRIED,충청도,충주시,44,5.6,30452,S,32
4693,FEMALE,30대,직장인,MARRIED,충청도,충주시,44,5.6,30453,J,55
4693,FEMALE,30대,직장인,MARRIED,충청도,충주시,44,5.6,30454,G,71
4693,FEMALE,30대,직장인,MARRIED,충청도,충주시,44,5.6,30455,L,100
4694,MALE,20대,직장인,MARRIED,광주시,서구(광주),M,2.2,30456,G,75
4694,MALE,20대,직장인,MARRIED,광주시,서구(광주),M,2.2,30457,U,25
4694,MALE,20대,직장인,MARRIED,광주시,서구(광주),M,2.2,30458,S,22
4694,MALE,20대,직장인,MARRIED,광주시,서구(광주),M,2.2,30459,Q,23
4694,MALE,20대,직장인,MARRIED,광주시,서구(광주),M,2.2,30460,D,58
4694,MALE,20대,직장인,MARRIED,광주시,서구(광주),M,2.2,30461,U,38
4694,MALE,20대,직장인,MARRIED,광주시,서구(광주),M,2.2,30462,O,20
4695,FEMALE,20대,직장인,MARRIED,대구시,달성군,44,4,30463,S,34
4695,FEMALE,20대,직장인,MARRIED,대구시,달성군,44,4,30464,S,19
4695,FEMALE,20대,직장인,MARRIED,대구시,달성군,44,4,30465,T,44
4695,FEMALE,20대,직장인,MARRIED,대구시,달성군,44,4,30466,I,93
4695,FEMALE,20대,직장인,MARRIED,대구시,달성군,44,4,30467,R,31
4696,FEMALE,50대,전문직,SINGLE,서울시,강북구,55,7.9,30468,O,33
4696,FEMALE,50대,전문직,SINGLE,서울시,강북구,55,7.9,30469,A,104
4696,FEMALE,50대,전문직,SINGLE,서울시,강북구,55,7.9,30470,I,102
4696,FEMALE,50대,전문직,SINGLE,서울시,강북구,55,7.9,30471,D,58
4696,FEMALE,50대,전문직,SINGLE,서울시,강북구,55,7.9,30472,H,72
4696,FEMALE,50대,전문직,SINGLE,서울시,강북구,55,7.9,30473,M,55
4696,FEMALE,50대,전문직,SINGLE,서울시,강북구,55,7.9,30474,D,60
4697,FEMALE,50대,전문직,SINGLE,광주시,북구(광주),66,6.8,30475,T,46
4697,FEMALE,50대,전문직,SINGLE,광주시,북구(광주),66,6.8,30476,M,57
4697,FEMALE,50대,전문직,SINGLE,광주시,북구(광주),66,6.8,30477,I,96
4697,FEMALE,50대,전문직,SINGLE,광주시,북구(광주),66,6.8,30478,G,74
4697,FEMALE,50대,전문직,SINGLE,광주시,북구(광주),66,6.8,30479,G,70
4697,FEMALE,50대,전문직,SINGLE,광주시,북구(광주),66,6.8,30480,J,62
4697,FEMALE,50대,전문직,SINGLE,광주시,북구(광주),66,6.8,30481,U,31
4698,FEMALE,60대 이상,직장인,SINGLE,광주시,서구(광주),55,6.5,30482,T,41
4698,FEMALE,60대 이상,직장인,SINGLE,광주시,서구(광주),55,6.5,30483,T,42
4698,FEMALE,60대 이상,직장인,SINGLE,광주시,서구(광주),55,6.5,30484,G,82
4698,FEMALE,60대 이상,직장인,SINGLE,광주시,서구(광주),55,6.5,30485,D,49
4698,FEMALE,60대 이상,직장인,SINGLE,광주시,서구(광주),55,6.5,30486,H,75
4698,FEMALE,60대 이상,직장인,SINGLE,광주시,서구(광주),55,6.5,30487,A,100
4698,FEMALE,60대 이상,직장인,SINGLE,광주시,서구(광주),55,6.5,30488,A,97
4699,MALE,60대 이상,직장인,MARRIED,전라도,광양시,L,1.1,30489,I,89
4699,MALE,60대 이상,직장인,MARRIED,전라도,광양시,L,1.1,30490,P,35
4699,MALE,60대 이상,직장인,MARRIED,전라도,광양시,L,1.1,30491,O,32
4699,MALE,60대 이상,직장인,MARRIED,전라도,광양시,L,1.1,30492,E,65
4699,MALE,60대 이상,직장인,MARRIED,전라도,광양시,L,1.1,30493,J,61
4699,MALE,60대 이상,직장인,MARRIED,전라도,광양시,L,1.1,30494,L,94
4699,MALE,60대 이상,직장인,MARRIED,전라도,광양시,L,1.1,30495,E,59
4700,FEMALE,40대,자영업,MARRIED,충청도,천안시,44,3.5,30496,P,29
4700,FEMALE,40대,자영업,MARRIED,충청도,천안시,44,3.5,30497,I,93
4700,FEMALE,40대,자영업,MARRIED,충청도,천안시,44,3.5,30498,E,59
4700,FEMALE,40대,자영업,MARRIED,충청도,천안시,44,3.5,30499,E,59
4700,FEMALE,40대,자영업,MARRIED,충청도,천안시,44,3.5,30500,B,108
4701,FEMALE,40대,전문직,MARRIED,서울시,양천구,55,4.2,30501,O,22
4701,FEMALE,40대,전문직,MARRIED,서울시,양천구,55,4.2,30502,C,74
4701,FEMALE,40대,전문직,MARRIED,서울시,양천구,55,4.2,30503,K,68
4701,FEMALE,40대,전문직,MARRIED,서울시,양천구,55,4.2,30504,H,65
4701,FEMALE,40대,전문직,MARRIED,서울시,양천구,55,4.2,30505,L,112
4701,FEMALE,40대,전문직,MARRIED,서울시,양천구,55,4.2,30506,C,77
4702,FEMALE,40대,전문직,MARRIED,충청도,충주시,66,4.4,30507,O,26
4702,FEMALE,40대,전문직,MARRIED,충청도,충주시,66,4.4,30508,T,45
4702,FEMALE,40대,전문직,MARRIED,충청도,충주시,66,4.4,30509,K,77
4702,FEMALE,40대,전문직,MARRIED,충청도,충주시,66,4.4,30510,A,100
4702,FEMALE,40대,전문직,MARRIED,충청도,충주시,66,4.4,30511,H,77
4702,FEMALE,40대,전문직,MARRIED,충청도,충주시,66,4.4,30512,R,29
4703,MALE,50대,직장인,SINGLE,전라도,해남군,M,6,30513,F,36
4703,MALE,50대,직장인,SINGLE,전라도,해남군,M,6,30514,Q,21
4703,MALE,50대,직장인,SINGLE,전라도,해남군,M,6,30515,K,76
4703,MALE,50대,직장인,SINGLE,전라도,해남군,M,6,30516,A,109
4703,MALE,50대,직장인,SINGLE,전라도,해남군,M,6,30517,S,28
4703,MALE,50대,직장인,SINGLE,전라도,해남군,M,6,30518,E,60
4703,MALE,50대,직장인,SINGLE,전라도,해남군,M,6,30519,J,56
4703,MALE,50대,직장인,SINGLE,전라도,해남군,M,6,30520,M,62
4703,MALE,50대,직장인,SINGLE,전라도,해남군,M,6,30521,S,35
4704,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,6.1,30522,S,16
4704,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,6.1,30523,T,42
4704,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,6.1,30524,T,40
4704,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,6.1,30525,R,22
4704,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,6.1,30526,K,63
4704,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,6.1,30527,R,24
4704,FEMALE,40대,직장인,SINGLE,서울시,양천구,44,6.1,30528,K,79
4705,MALE,30대,전문직,MARRIED,광주시,서구(광주),L,3.4,30529,A,100
4705,MALE,30대,전문직,MARRIED,광주시,서구(광주),L,3.4,30530,C,66
4705,MALE,30대,전문직,MARRIED,광주시,서구(광주),L,3.4,30531,K,70
4705,MALE,30대,전문직,MARRIED,광주시,서구(광주),L,3.4,30532,U,34
4705,MALE,30대,전문직,MARRIED,광주시,서구(광주),L,3.4,30533,L,99
4705,MALE,30대,전문직,MARRIED,광주시,서구(광주),L,3.4,30534,G,80
4705,MALE,30대,전문직,MARRIED,광주시,서구(광주),L,3.4,30535,G,65
4705,MALE,30대,전문직,MARRIED,광주시,서구(광주),L,3.4,30536,G,74
4706,FEMALE,20대,직장인,MARRIED,서울시,양천구,66,3.4,30537,O,32
4706,FEMALE,20대,직장인,MARRIED,서울시,양천구,66,3.4,30538,O,23
4706,FEMALE,20대,직장인,MARRIED,서울시,양천구,66,3.4,30539,O,25
4706,FEMALE,20대,직장인,MARRIED,서울시,양천구,66,3.4,30540,C,73
4706,FEMALE,20대,직장인,MARRIED,서울시,양천구,66,3.4,30541,N,104
4707,FEMALE,30대,전문직,SINGLE,서울시,강남구,55,4.4,30542,R,32
4707,FEMALE,30대,전문직,SINGLE,서울시,강남구,55,4.4,30543,B,106
4707,FEMALE,30대,전문직,SINGLE,서울시,강남구,55,4.4,30544,R,37
4707,FEMALE,30대,전문직,SINGLE,서울시,강남구,55,4.4,30545,F,44
4707,FEMALE,30대,전문직,SINGLE,서울시,강남구,55,4.4,30546,Q,24
4707,FEMALE,30대,전문직,SINGLE,서울시,강남구,55,4.4,30547,Q,25
4707,FEMALE,30대,전문직,SINGLE,서울시,강남구,55,4.4,30548,J,65
4707,FEMALE,30대,전문직,SINGLE,서울시,강남구,55,4.4,30549,J,59
4708,FEMALE,20대,자영업,MARRIED,충청도,청주시,44,3.3,30550,Q,39
4708,FEMALE,20대,자영업,MARRIED,충청도,청주시,44,3.3,30551,E,62
4708,FEMALE,20대,자영업,MARRIED,충청도,청주시,44,3.3,30552,B,103
4708,FEMALE,20대,자영업,MARRIED,충청도,청주시,44,3.3,30553,B,101
4708,FEMALE,20대,자영업,MARRIED,충청도,청주시,44,3.3,30554,F,41
4709,FEMALE,30대,전문직,SINGLE,충청도,청주시,66,4.5,30555,T,41
4709,FEMALE,30대,전문직,SINGLE,충청도,청주시,66,4.5,30556,S,27
4709,FEMALE,30대,전문직,SINGLE,충청도,청주시,66,4.5,30557,U,24
4709,FEMALE,30대,전문직,SINGLE,충청도,청주시,66,4.5,30558,N,109
4709,FEMALE,30대,전문직,SINGLE,충청도,청주시,66,4.5,30559,N,105
4709,FEMALE,30대,전문직,SINGLE,충청도,청주시,66,4.5,30560,K,72
4709,FEMALE,30대,전문직,SINGLE,충청도,청주시,66,4.5,30561,P,29
4709,FEMALE,30대,전문직,SINGLE,충청도,청주시,66,4.5,30562,B,102
4710,MALE,30대,전문직,MARRIED,서울시,양천구,M,2,30563,G,74
4710,MALE,30대,전문직,MARRIED,서울시,양천구,M,2,30564,K,74
4710,MALE,30대,전문직,MARRIED,서울시,양천구,M,2,30565,A,104
4710,MALE,30대,전문직,MARRIED,서울시,양천구,M,2,30566,C,69
4710,MALE,30대,전문직,MARRIED,서울시,양천구,M,2,30567,N,101
4710,MALE,30대,전문직,MARRIED,서울시,양천구,M,2,30568,N,107
4710,MALE,30대,전문직,MARRIED,서울시,양천구,M,2,30569,O,19
4710,MALE,30대,전문직,MARRIED,서울시,양천구,M,2,30570,N,90
4711,FEMALE,30대,계약직,MARRIED,광주시,서구(광주),44,3.5,30571,M,60
4711,FEMALE,30대,계약직,MARRIED,광주시,서구(광주),44,3.5,30572,D,59
4711,FEMALE,30대,계약직,MARRIED,광주시,서구(광주),44,3.5,30573,I,101
4711,FEMALE,30대,계약직,MARRIED,광주시,서구(광주),44,3.5,30574,F,39
4711,FEMALE,30대,계약직,MARRIED,광주시,서구(광주),44,3.5,30575,B,98
4711,FEMALE,30대,계약직,MARRIED,광주시,서구(광주),44,3.5,30576,C,81
4712,FEMALE,30대,자영업,MARRIED,전라도,구례군,44,2.5,30577,S,34
4712,FEMALE,30대,자영업,MARRIED,전라도,구례군,44,2.5,30578,A,48.5
4712,FEMALE,30대,자영업,MARRIED,전라도,구례군,44,2.5,30579,J,68
4712,FEMALE,30대,자영업,MARRIED,전라도,구례군,44,2.5,30580,F,46
4712,FEMALE,30대,자영업,MARRIED,전라도,구례군,44,2.5,30581,E,51
4713,FEMALE,30대,직장인,MARRIED,서울시,강북구,66,5,30582,Q,31
4713,FEMALE,30대,직장인,MARRIED,서울시,강북구,66,5,30583,Q,38
4713,FEMALE,30대,직장인,MARRIED,서울시,강북구,66,5,30584,S,37
4713,FEMALE,30대,직장인,MARRIED,서울시,강북구,66,5,30585,U,27
4713,FEMALE,30대,직장인,MARRIED,서울시,강북구,66,5,30586,G,81
4713,FEMALE,30대,직장인,MARRIED,서울시,강북구,66,5,30587,R,40
4714,FEMALE,20대,자영업,MARRIED,경상도,남구(포항시),66,2.5,30588,S,27
4714,FEMALE,20대,자영업,MARRIED,경상도,남구(포항시),66,2.5,30589,T,37
4714,FEMALE,20대,자영업,MARRIED,경상도,남구(포항시),66,2.5,30590,T,46
4714,FEMALE,20대,자영업,MARRIED,경상도,남구(포항시),66,2.5,30591,R,32
4715,FEMALE,30대,직장인,MARRIED,충청도,천안시,55,4.3,30592,U,28
4715,FEMALE,30대,직장인,MARRIED,충청도,천안시,55,4.3,30593,M,57
4715,FEMALE,30대,직장인,MARRIED,충청도,천안시,55,4.3,30594,D,58
4715,FEMALE,30대,직장인,MARRIED,충청도,천안시,55,4.3,30595,H,71
4715,FEMALE,30대,직장인,MARRIED,충청도,천안시,55,4.3,30596,J,64
4715,FEMALE,30대,직장인,MARRIED,충청도,천안시,55,4.3,30597,J,63
4716,FEMALE,20대,전문직,SINGLE,서울시,강남구,55,4.9,30598,S,32
4716,FEMALE,20대,전문직,SINGLE,서울시,강남구,55,4.9,30599,S,29
4716,FEMALE,20대,전문직,SINGLE,서울시,강남구,55,4.9,30600,E,60
4716,FEMALE,20대,전문직,SINGLE,서울시,강남구,55,4.9,30601,T,40
4716,FEMALE,20대,전문직,SINGLE,서울시,강남구,55,4.9,30602,H,77
4716,FEMALE,20대,전문직,SINGLE,서울시,강남구,55,4.9,30603,P,27
4716,FEMALE,20대,전문직,SINGLE,서울시,강남구,55,4.9,30604,O,28
4717,FEMALE,20대,직장인,MARRIED,전라도,구례군,55,3.5,30605,T,47
4717,FEMALE,20대,직장인,MARRIED,전라도,구례군,55,3.5,30606,C,66
4717,FEMALE,20대,직장인,MARRIED,전라도,구례군,55,3.5,30607,J,53
4717,FEMALE,20대,직장인,MARRIED,전라도,구례군,55,3.5,30608,N,104
4718,FEMALE,60대 이상,자영업,SINGLE,경기도,평택시,44,3.9,30609,M,57
4718,FEMALE,60대 이상,자영업,SINGLE,경기도,평택시,44,3.9,30610,M,63
4718,FEMALE,60대 이상,자영업,SINGLE,경기도,평택시,44,3.9,30611,J,65
4718,FEMALE,60대 이상,자영업,SINGLE,경기도,평택시,44,3.9,30612,A,94
4718,FEMALE,60대 이상,자영업,SINGLE,경기도,평택시,44,3.9,30613,A,100
4718,FEMALE,60대 이상,자영업,SINGLE,경기도,평택시,44,3.9,30614,L,96
4719,MALE,40대,계약직,MARRIED,대구시,수성구,S,1.8,30615,F,43
4719,MALE,40대,계약직,MARRIED,대구시,수성구,S,1.8,30616,F,35
4719,MALE,40대,계약직,MARRIED,대구시,수성구,S,1.8,30617,E,58
4719,MALE,40대,계약직,MARRIED,대구시,수성구,S,1.8,30618,F,37
4719,MALE,40대,계약직,MARRIED,대구시,수성구,S,1.8,30619,B,105
4719,MALE,40대,계약직,MARRIED,대구시,수성구,S,1.8,30620,R,20
4719,MALE,40대,계약직,MARRIED,대구시,수성구,S,1.8,30621,Q,38
4719,MALE,40대,계약직,MARRIED,대구시,수성구,S,1.8,30622,E,58
4720,FEMALE,50대,직장인,SINGLE,대구시,달서구,77,6.6,30623,S,32
4720,FEMALE,50대,직장인,SINGLE,대구시,달서구,77,6.6,30624,J,54
4720,FEMALE,50대,직장인,SINGLE,대구시,달서구,77,6.6,30625,R,32
4720,FEMALE,50대,직장인,SINGLE,대구시,달서구,77,6.6,30626,B,101
4720,FEMALE,50대,직장인,SINGLE,대구시,달서구,77,6.6,30627,R,36
4720,FEMALE,50대,직장인,SINGLE,대구시,달서구,77,6.6,30628,U,29
4720,FEMALE,50대,직장인,SINGLE,대구시,달서구,77,6.6,30629,U,29
4721,FEMALE,30대,직장인,MARRIED,서울시,마포구,66,4.2,30630,T,36
4721,FEMALE,30대,직장인,MARRIED,서울시,마포구,66,4.2,30631,E,57
4721,FEMALE,30대,직장인,MARRIED,서울시,마포구,66,4.2,30632,E,66
4721,FEMALE,30대,직장인,MARRIED,서울시,마포구,66,4.2,30633,B,97
4721,FEMALE,30대,직장인,MARRIED,서울시,마포구,66,4.2,30634,B,99
4721,FEMALE,30대,직장인,MARRIED,서울시,마포구,66,4.2,30635,R,33
4722,MALE,50대,계약직,MARRIED,충청도,청주시,L,3.6,30636,H,70
4722,MALE,50대,계약직,MARRIED,충청도,청주시,L,3.6,30637,J,66
4722,MALE,50대,계약직,MARRIED,충청도,청주시,L,3.6,30638,J,63
4722,MALE,50대,계약직,MARRIED,충청도,청주시,L,3.6,30639,N,101
4722,MALE,50대,계약직,MARRIED,충청도,청주시,L,3.6,30640,O,33
4722,MALE,50대,계약직,MARRIED,충청도,청주시,L,3.6,30641,N,97
4722,MALE,50대,계약직,MARRIED,충청도,청주시,L,3.6,30642,F,39
4723,FEMALE,40대,전문직,MARRIED,광주시,광산구,66,2.2,30643,O,34
4723,FEMALE,40대,전문직,MARRIED,광주시,광산구,66,2.2,30644,L,97
4723,FEMALE,40대,전문직,MARRIED,광주시,광산구,66,2.2,30645,T,42
4723,FEMALE,40대,전문직,MARRIED,광주시,광산구,66,2.2,30646,I,100
4723,FEMALE,40대,전문직,MARRIED,광주시,광산구,66,2.2,30647,A,93
4724,MALE,50대,직장인,MARRIED,대구시,중구(대구),L,2.8,30648,G,67
4724,MALE,50대,직장인,MARRIED,대구시,중구(대구),L,2.8,30649,H,79
4724,MALE,50대,직장인,MARRIED,대구시,중구(대구),L,2.8,30650,K,85
4724,MALE,50대,직장인,MARRIED,대구시,중구(대구),L,2.8,30651,R,29
4724,MALE,50대,직장인,MARRIED,대구시,중구(대구),L,2.8,30652,M,60
4724,MALE,50대,직장인,MARRIED,대구시,중구(대구),L,2.8,30653,C,76
